INPUT_TABLE
Variable ID
Supplysector_relative-cost-logit

region,supplysector,logit.type
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_irr_DvinaRN_W,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_irr_DvinaRN_C,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_irr_NevaR_W,relative-cost-logit
Russia,water_td_irr_NevaR_C,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_irr_VolgaR_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_irr_VolgaR_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_irr_BalticSea_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_irr_BalticSea_W,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_irr_NarvaR_W,relative-cost-logit
Russia,water_td_irr_NarvaR_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_irr_DaugavaR_W,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_irr_DaugavaR_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_irr_PolandCst_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_irr_PolandCst_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_irr_NemanR_W,relative-cost-logit
Russia,water_td_irr_NemanR_C,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_irr_RusCstSE_C,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_irr_RusCstSE_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_irr_UralR_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_irr_UralR_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_irr_DnieperR_W,relative-cost-logit
Russia,water_td_irr_DnieperR_C,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_irr_Gobi_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_irr_Gobi_W,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_irr_AmurR_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_irr_AmurR_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_irr_CaspianNE_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_irr_CaspianNE_W,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_irr_BlackSeaN_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_irr_BlackSeaN_C,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_irr_YeniseiR_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_irr_YeniseiR_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_irr_DonR_C,relative-cost-logit
Russia,water_td_irr_DonR_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_irr_ObR_C,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_irr_ObR_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_irr_BlackSeaS_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_irr_BlackSeaS_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_irr_CaspianSW_C,relative-cost-logit
Russia,water_td_irr_CaspianSW_W,relative-cost-logit
Russia,water_td_an_C,relative-cost-logit
Russia,water_td_ind_W,relative-cost-logit
Russia,water_td_irr_SyrDaryaR_C,relative-cost-logit
Russia,water_td_irr_SyrDaryaR_W,relative-cost-logit
Russia,water_td_an_W,relative-cost-logit
Russia,water_td_dom_C,relative-cost-logit
Russia,water_td_ind_C,relative-cost-logit
Russia,water_td_pri_C,relative-cost-logit
Russia,water_td_elec_W,relative-cost-logit
Russia,water_td_elec_C,relative-cost-logit
Russia,water_td_dom_W,relative-cost-logit
Russia,water_td_pri_W,relative-cost-logit
South Africa,water_td_ind_W,relative-cost-logit
South Africa,water_td_irr_OrangeR_W,relative-cost-logit
South Africa,water_td_pri_C,relative-cost-logit
South Africa,water_td_pri_W,relative-cost-logit
South Africa,water_td_dom_C,relative-cost-logit
South Africa,water_td_elec_W,relative-cost-logit
South Africa,water_td_an_C,relative-cost-logit
South Africa,water_td_dom_W,relative-cost-logit
South Africa,water_td_ind_C,relative-cost-logit
South Africa,water_td_an_W,relative-cost-logit
South Africa,water_td_irr_OrangeR_C,relative-cost-logit
South Africa,water_td_elec_C,relative-cost-logit
South Africa,water_td_irr_AfrCstSW_C,relative-cost-logit
South Africa,water_td_irr_AfrCstSW_W,relative-cost-logit
South Africa,water_td_irr_AfrCstS_W,relative-cost-logit
South Africa,water_td_irr_AfrCstS_C,relative-cost-logit
South Africa,water_td_dom_C,relative-cost-logit
South Africa,water_td_elec_C,relative-cost-logit
South Africa,water_td_an_W,relative-cost-logit
South Africa,water_td_an_C,relative-cost-logit
South Africa,water_td_elec_W,relative-cost-logit
South Africa,water_td_ind_C,relative-cost-logit
South Africa,water_td_pri_C,relative-cost-logit
South Africa,water_td_ind_W,relative-cost-logit
South Africa,water_td_pri_W,relative-cost-logit
South Africa,water_td_dom_W,relative-cost-logit
South Africa,water_td_elec_C,relative-cost-logit
South Africa,water_td_ind_W,relative-cost-logit
South Africa,water_td_elec_W,relative-cost-logit
South Africa,water_td_an_W,relative-cost-logit
South Africa,water_td_irr_LimpopoR_C,relative-cost-logit
South Africa,water_td_dom_C,relative-cost-logit
South Africa,water_td_pri_W,relative-cost-logit
South Africa,water_td_pri_C,relative-cost-logit
South Africa,water_td_ind_C,relative-cost-logit
South Africa,water_td_dom_W,relative-cost-logit
South Africa,water_td_an_C,relative-cost-logit
South Africa,water_td_irr_LimpopoR_W,relative-cost-logit
South Africa,water_td_an_C,relative-cost-logit
South Africa,water_td_pri_W,relative-cost-logit
South Africa,water_td_elec_W,relative-cost-logit
South Africa,water_td_irr_AfrCstSSW_W,relative-cost-logit
South Africa,water_td_pri_C,relative-cost-logit
South Africa,water_td_ind_C,relative-cost-logit
South Africa,water_td_elec_C,relative-cost-logit
South Africa,water_td_dom_C,relative-cost-logit
South Africa,water_td_irr_AfrCstSSW_C,relative-cost-logit
South Africa,water_td_an_W,relative-cost-logit
South Africa,water_td_dom_W,relative-cost-logit
South Africa,water_td_ind_W,relative-cost-logit
South America_Northern,water_td_pri_C,relative-cost-logit
South America_Northern,water_td_elec_W,relative-cost-logit
South America_Northern,water_td_an_W,relative-cost-logit
South America_Northern,water_td_elec_C,relative-cost-logit
South America_Northern,water_td_ind_C,relative-cost-logit
South America_Northern,water_td_irr_SAmerCstN_C,relative-cost-logit
South America_Northern,water_td_irr_SAmerCstN_W,relative-cost-logit
South America_Northern,water_td_dom_C,relative-cost-logit
South America_Northern,water_td_dom_W,relative-cost-logit
South America_Northern,water_td_pri_W,relative-cost-logit
South America_Northern,water_td_ind_W,relative-cost-logit
South America_Northern,water_td_an_C,relative-cost-logit
South America_Northern,water_td_dom_W,relative-cost-logit
South America_Northern,water_td_elec_W,relative-cost-logit
South America_Northern,water_td_pri_C,relative-cost-logit
South America_Northern,water_td_dom_C,relative-cost-logit
South America_Northern,water_td_ind_C,relative-cost-logit
South America_Northern,water_td_elec_C,relative-cost-logit
South America_Northern,water_td_pri_W,relative-cost-logit
South America_Northern,water_td_an_W,relative-cost-logit
South America_Northern,water_td_an_C,relative-cost-logit
South America_Northern,water_td_irr_OrinocoR_W,relative-cost-logit
South America_Northern,water_td_irr_OrinocoR_C,relative-cost-logit
South America_Northern,water_td_ind_W,relative-cost-logit
South America_Northern,water_td_ind_C,relative-cost-logit
South America_Northern,water_td_pri_W,relative-cost-logit
South America_Northern,water_td_elec_W,relative-cost-logit
South America_Northern,water_td_elec_C,relative-cost-logit
South America_Northern,water_td_irr_SAmerCstNE_C,relative-cost-logit
South America_Northern,water_td_irr_SAmerCstNE_W,relative-cost-logit
South America_Northern,water_td_ind_W,relative-cost-logit
South America_Northern,water_td_dom_C,relative-cost-logit
South America_Northern,water_td_pri_C,relative-cost-logit
South America_Northern,water_td_an_C,relative-cost-logit
South America_Northern,water_td_dom_W,relative-cost-logit
South America_Northern,water_td_an_W,relative-cost-logit
South America_Northern,water_td_irr_MagdalenaR_C,relative-cost-logit
South America_Northern,water_td_irr_MagdalenaR_W,relative-cost-logit
South America_Northern,water_td_irr_AmazonR_W,relative-cost-logit
South America_Northern,water_td_irr_AmazonR_C,relative-cost-logit
South America_Southern,water_td_elec_W,relative-cost-logit
South America_Southern,water_td_pri_W,relative-cost-logit
South America_Southern,water_td_ind_C,relative-cost-logit
South America_Southern,water_td_pri_C,relative-cost-logit
South America_Southern,water_td_an_C,relative-cost-logit
South America_Southern,water_td_elec_C,relative-cost-logit
South America_Southern,water_td_ind_W,relative-cost-logit
South America_Southern,water_td_dom_W,relative-cost-logit
South America_Southern,water_td_an_W,relative-cost-logit
South America_Southern,water_td_dom_C,relative-cost-logit
South America_Southern,water_td_an_C,relative-cost-logit
South America_Southern,water_td_an_W,relative-cost-logit
South America_Southern,water_td_ind_C,relative-cost-logit
South America_Southern,water_td_elec_W,relative-cost-logit
South America_Southern,water_td_dom_W,relative-cost-logit
South America_Southern,water_td_irr_ColEcuaCst_C,relative-cost-logit
South America_Southern,water_td_pri_C,relative-cost-logit
South America_Southern,water_td_elec_C,relative-cost-logit
South America_Southern,water_td_irr_ColEcuaCst_W,relative-cost-logit
South America_Southern,water_td_dom_C,relative-cost-logit
South America_Southern,water_td_pri_W,relative-cost-logit
South America_Southern,water_td_ind_W,relative-cost-logit
South America_Southern,water_td_irr_AmazonR_W,relative-cost-logit
South America_Southern,water_td_irr_AmazonR_C,relative-cost-logit
South America_Southern,water_td_an_C,relative-cost-logit
South America_Southern,water_td_irr_ChileCstS_W,relative-cost-logit
South America_Southern,water_td_elec_C,relative-cost-logit
South America_Southern,water_td_pri_W,relative-cost-logit
South America_Southern,water_td_irr_ChileCstS_C,relative-cost-logit
South America_Southern,water_td_ind_C,relative-cost-logit
South America_Southern,water_td_dom_W,relative-cost-logit
South America_Southern,water_td_dom_C,relative-cost-logit
South America_Southern,water_td_an_W,relative-cost-logit
South America_Southern,water_td_ind_W,relative-cost-logit
South America_Southern,water_td_pri_C,relative-cost-logit
South America_Southern,water_td_elec_W,relative-cost-logit
South America_Southern,water_td_an_W,relative-cost-logit
South America_Southern,water_td_pri_C,relative-cost-logit
South America_Southern,water_td_irr_PeruCst_C,relative-cost-logit
South America_Southern,water_td_elec_W,relative-cost-logit
South America_Southern,water_td_an_C,relative-cost-logit
South America_Southern,water_td_ind_C,relative-cost-logit
South America_Southern,water_td_irr_PeruCst_W,relative-cost-logit
South America_Southern,water_td_elec_C,relative-cost-logit
South America_Southern,water_td_dom_C,relative-cost-logit
South America_Southern,water_td_ind_W,relative-cost-logit
South America_Southern,water_td_dom_W,relative-cost-logit
South America_Southern,water_td_pri_W,relative-cost-logit
South America_Southern,water_td_ind_C,relative-cost-logit
South America_Southern,water_td_pri_W,relative-cost-logit
South America_Southern,water_td_dom_C,relative-cost-logit
South America_Southern,water_td_an_C,relative-cost-logit
South America_Southern,water_td_elec_C,relative-cost-logit
South America_Southern,water_td_irr_BrzCstS_C,relative-cost-logit
South America_Southern,water_td_elec_W,relative-cost-logit
South America_Southern,water_td_irr_BrzCstS_W,relative-cost-logit
South America_Southern,water_td_dom_W,relative-cost-logit
South America_Southern,water_td_an_W,relative-cost-logit
South America_Southern,water_td_ind_W,relative-cost-logit
South America_Southern,water_td_pri_C,relative-cost-logit
South America_Southern,water_td_ind_W,relative-cost-logit
South America_Southern,water_td_irr_LaPuna_C,relative-cost-logit
South America_Southern,water_td_dom_C,relative-cost-logit
South America_Southern,water_td_dom_W,relative-cost-logit
South America_Southern,water_td_elec_C,relative-cost-logit
South America_Southern,water_td_irr_LaPuna_W,relative-cost-logit
South America_Southern,water_td_an_C,relative-cost-logit
South America_Southern,water_td_elec_W,relative-cost-logit
South America_Southern,water_td_an_W,relative-cost-logit
South America_Southern,water_td_pri_W,relative-cost-logit
South America_Southern,water_td_ind_C,relative-cost-logit
South America_Southern,water_td_pri_C,relative-cost-logit
South America_Southern,water_td_irr_Salinas_W,relative-cost-logit
South America_Southern,water_td_irr_Salinas_C,relative-cost-logit
South America_Southern,water_td_dom_W,relative-cost-logit
South America_Southern,water_td_irr_RioLaPlata_W,relative-cost-logit
South America_Southern,water_td_pri_C,relative-cost-logit
South America_Southern,water_td_ind_W,relative-cost-logit
South America_Southern,water_td_dom_C,relative-cost-logit
South America_Southern,water_td_elec_W,relative-cost-logit
South America_Southern,water_td_pri_W,relative-cost-logit
South America_Southern,water_td_irr_RioLaPlata_C,relative-cost-logit
South America_Southern,water_td_elec_C,relative-cost-logit
South America_Southern,water_td_an_W,relative-cost-logit
South America_Southern,water_td_an_C,relative-cost-logit
South America_Southern,water_td_ind_C,relative-cost-logit
South America_Southern,water_td_an_W,relative-cost-logit
South America_Southern,water_td_elec_C,relative-cost-logit
South America_Southern,water_td_irr_ChileCstN_C,relative-cost-logit
South America_Southern,water_td_ind_W,relative-cost-logit
South America_Southern,water_td_pri_W,relative-cost-logit
South America_Southern,water_td_an_C,relative-cost-logit
South America_Southern,water_td_pri_C,relative-cost-logit
South America_Southern,water_td_dom_W,relative-cost-logit
South America_Southern,water_td_irr_ChileCstN_W,relative-cost-logit
South America_Southern,water_td_dom_C,relative-cost-logit
South America_Southern,water_td_ind_C,relative-cost-logit
South America_Southern,water_td_elec_W,relative-cost-logit
South America_Southern,water_td_irr_ArgColoR_W,relative-cost-logit
South America_Southern,water_td_irr_ArgColoR_C,relative-cost-logit
South America_Southern,water_td_irr_NegroR_C,relative-cost-logit
South America_Southern,water_td_irr_NegroR_W,relative-cost-logit
South America_Southern,water_td_elec_C,relative-cost-logit
South America_Southern,water_td_irr_ArgCstS_W,relative-cost-logit
South America_Southern,water_td_pri_C,relative-cost-logit
South America_Southern,water_td_irr_ArgCstS_C,relative-cost-logit
South America_Southern,water_td_an_W,relative-cost-logit
South America_Southern,water_td_elec_W,relative-cost-logit
South America_Southern,water_td_dom_W,relative-cost-logit
South America_Southern,water_td_pri_W,relative-cost-logit
South America_Southern,water_td_ind_C,relative-cost-logit
South America_Southern,water_td_dom_C,relative-cost-logit
South America_Southern,water_td_ind_W,relative-cost-logit
South America_Southern,water_td_an_C,relative-cost-logit
South Asia,water_td_irr_CaspianE_C,relative-cost-logit
South Asia,water_td_pri_C,relative-cost-logit
South Asia,water_td_ind_C,relative-cost-logit
South Asia,water_td_an_W,relative-cost-logit
South Asia,water_td_ind_W,relative-cost-logit
South Asia,water_td_dom_W,relative-cost-logit
South Asia,water_td_elec_W,relative-cost-logit
South Asia,water_td_pri_W,relative-cost-logit
South Asia,water_td_an_C,relative-cost-logit
South Asia,water_td_elec_C,relative-cost-logit
South Asia,water_td_dom_C,relative-cost-logit
South Asia,water_td_irr_CaspianE_W,relative-cost-logit
South Asia,water_td_dom_W,relative-cost-logit
South Asia,water_td_pri_C,relative-cost-logit
South Asia,water_td_pri_W,relative-cost-logit
South Asia,water_td_elec_W,relative-cost-logit
South Asia,water_td_ind_W,relative-cost-logit
South Asia,water_td_an_W,relative-cost-logit
South Asia,water_td_irr_AmuDaryaR_C,relative-cost-logit
South Asia,water_td_elec_C,relative-cost-logit
South Asia,water_td_dom_C,relative-cost-logit
South Asia,water_td_irr_AmuDaryaR_W,relative-cost-logit
South Asia,water_td_an_C,relative-cost-logit
South Asia,water_td_ind_C,relative-cost-logit
South Asia,water_td_ind_C,relative-cost-logit
South Asia,water_td_dom_W,relative-cost-logit
South Asia,water_td_dom_C,relative-cost-logit
South Asia,water_td_pri_W,relative-cost-logit
South Asia,water_td_irr_IndusR_C,relative-cost-logit
South Asia,water_td_pri_C,relative-cost-logit
South Asia,water_td_an_C,relative-cost-logit
South Asia,water_td_irr_IndusR_W,relative-cost-logit
South Asia,water_td_elec_W,relative-cost-logit
South Asia,water_td_ind_W,relative-cost-logit
South Asia,water_td_elec_C,relative-cost-logit
South Asia,water_td_an_W,relative-cost-logit
South Asia,water_td_irr_FarahrudR_C,relative-cost-logit
South Asia,water_td_dom_W,relative-cost-logit
South Asia,water_td_an_W,relative-cost-logit
South Asia,water_td_an_C,relative-cost-logit
South Asia,water_td_pri_W,relative-cost-logit
South Asia,water_td_pri_C,relative-cost-logit
South Asia,water_td_dom_C,relative-cost-logit
South Asia,water_td_ind_C,relative-cost-logit
South Asia,water_td_irr_FarahrudR_W,relative-cost-logit
South Asia,water_td_ind_W,relative-cost-logit
South Asia,water_td_elec_W,relative-cost-logit
South Asia,water_td_elec_C,relative-cost-logit
South Asia,water_td_an_W,relative-cost-logit
South Asia,water_td_pri_C,relative-cost-logit
South Asia,water_td_irr_Helmand_C,relative-cost-logit
South Asia,water_td_an_C,relative-cost-logit
South Asia,water_td_elec_W,relative-cost-logit
South Asia,water_td_ind_W,relative-cost-logit
South Asia,water_td_irr_Helmand_W,relative-cost-logit
South Asia,water_td_ind_C,relative-cost-logit
South Asia,water_td_pri_W,relative-cost-logit
South Asia,water_td_elec_C,relative-cost-logit
South Asia,water_td_dom_C,relative-cost-logit
South Asia,water_td_dom_W,relative-cost-logit
South Asia,water_td_an_W,relative-cost-logit
South Asia,water_td_dom_W,relative-cost-logit
South Asia,water_td_irr_HamuMashR_W,relative-cost-logit
South Asia,water_td_elec_C,relative-cost-logit
South Asia,water_td_ind_C,relative-cost-logit
South Asia,water_td_pri_W,relative-cost-logit
South Asia,water_td_pri_C,relative-cost-logit
South Asia,water_td_ind_W,relative-cost-logit
South Asia,water_td_dom_C,relative-cost-logit
South Asia,water_td_an_C,relative-cost-logit
South Asia,water_td_irr_HamuMashR_C,relative-cost-logit
South Asia,water_td_elec_W,relative-cost-logit
South Asia,water_td_ind_C,relative-cost-logit
South Asia,water_td_ind_W,relative-cost-logit
South Asia,water_td_pri_C,relative-cost-logit
South Asia,water_td_irr_GangesR_C,relative-cost-logit
South Asia,water_td_irr_GangesR_W,relative-cost-logit
South Asia,water_td_dom_C,relative-cost-logit
South Asia,water_td_elec_W,relative-cost-logit
South Asia,water_td_an_W,relative-cost-logit
South Asia,water_td_dom_W,relative-cost-logit
South Asia,water_td_elec_C,relative-cost-logit
South Asia,water_td_pri_W,relative-cost-logit
South Asia,water_td_an_C,relative-cost-logit
South Asia,water_td_pri_C,relative-cost-logit
South Asia,water_td_an_W,relative-cost-logit
South Asia,water_td_ind_C,relative-cost-logit
South Asia,water_td_elec_C,relative-cost-logit
South Asia,water_td_ind_W,relative-cost-logit
South Asia,water_td_dom_W,relative-cost-logit
South Asia,water_td_pri_W,relative-cost-logit
South Asia,water_td_irr_BengalBay_C,relative-cost-logit
South Asia,water_td_an_C,relative-cost-logit
South Asia,water_td_dom_C,relative-cost-logit
South Asia,water_td_elec_W,relative-cost-logit
South Asia,water_td_irr_BengalBay_W,relative-cost-logit
South Asia,water_td_dom_W,relative-cost-logit
South Asia,water_td_pri_C,relative-cost-logit
South Asia,water_td_elec_C,relative-cost-logit
South Asia,water_td_an_C,relative-cost-logit
South Asia,water_td_ind_W,relative-cost-logit
South Asia,water_td_irr_SriLanka_C,relative-cost-logit
South Asia,water_td_ind_C,relative-cost-logit
South Asia,water_td_pri_W,relative-cost-logit
South Asia,water_td_an_W,relative-cost-logit
South Asia,water_td_dom_C,relative-cost-logit
South Asia,water_td_irr_SriLanka_W,relative-cost-logit
South Asia,water_td_elec_W,relative-cost-logit
South Korea,water_td_pri_W,relative-cost-logit
South Korea,water_td_irr_Korea_C,relative-cost-logit
South Korea,water_td_ind_W,relative-cost-logit
South Korea,water_td_pri_C,relative-cost-logit
South Korea,water_td_ind_C,relative-cost-logit
South Korea,water_td_dom_W,relative-cost-logit
South Korea,water_td_an_C,relative-cost-logit
South Korea,water_td_elec_W,relative-cost-logit
South Korea,water_td_irr_Korea_W,relative-cost-logit
South Korea,water_td_an_W,relative-cost-logit
South Korea,water_td_dom_C,relative-cost-logit
South Korea,water_td_elec_C,relative-cost-logit
Southeast Asia,water_td_pri_W,relative-cost-logit
Southeast Asia,water_td_ind_C,relative-cost-logit
Southeast Asia,water_td_pri_C,relative-cost-logit
Southeast Asia,water_td_an_W,relative-cost-logit
Southeast Asia,water_td_ind_W,relative-cost-logit
Southeast Asia,water_td_an_C,relative-cost-logit
Southeast Asia,water_td_elec_W,relative-cost-logit
Southeast Asia,water_td_irr_RusCstSE_W,relative-cost-logit
Southeast Asia,water_td_irr_RusCstSE_C,relative-cost-logit
Southeast Asia,water_td_dom_C,relative-cost-logit
Southeast Asia,water_td_dom_W,relative-cost-logit
