INPUT_TABLE
Variable ID
SubsectorShrwtFllt

region,supplysector,subsector,year.fillout,share.weight
Europe_Eastern,water_td_irr_DniesterR_C,Dniester,1975,1
Europe_Eastern,water_td_an_C,Dniester,1975,0.0836792351220805
Europe_Eastern,water_td_dom_W,Dniester,1975,0.0904796610408617
Europe_Eastern,water_td_pri_W,Dniester,1975,0.0927958933675553
Europe_Eastern,water_td_elec_W,Dniester,1975,0.0905498231951352
Europe_Eastern,water_td_ind_C,Dniester,1975,0.090950483544648
Europe_Eastern,water_td_an_W,Dniester,1975,0.0836792351220805
Europe_Eastern,water_td_pri_C,Dniester,1975,0.0927916198645291
Europe_Eastern,water_td_irr_DonR_W,Don,1975,1
Europe_Eastern,water_td_pri_W,Don,1975,0.12374211696384
Europe_Eastern,water_td_pri_C,Don,1975,0.123744851764866
Europe_Eastern,water_td_ind_C,Don,1975,0.12129409486293
Europe_Eastern,water_td_elec_C,Don,1975,0.121127360579375
Europe_Eastern,water_td_an_W,Don,1975,0.045584470459573
Europe_Eastern,water_td_ind_W,Don,1975,0.121291383139397
Europe_Eastern,water_td_an_C,Don,1975,0.045584470459573
Europe_Eastern,water_td_dom_C,Don,1975,0.120199787518115
Europe_Eastern,water_td_irr_DonR_C,Don,1975,1
Europe_Eastern,water_td_dom_W,Don,1975,0.120655090219688
Europe_Eastern,water_td_elec_W,Don,1975,0.120749385730078
Europe_Eastern,water_td_dom_W,Danube,1975,0.0525336080683451
Europe_Eastern,water_td_pri_W,Danube,1975,0.029629197534465
Europe_Eastern,water_td_elec_W,Danube,1975,0.0518400665013183
Europe_Eastern,water_td_irr_DanubeR_W,Danube,1975,1
Europe_Eastern,water_td_ind_C,Danube,1975,0.047824976203917
Europe_Eastern,water_td_dom_C,Danube,1975,0.0559023227964302
Europe_Eastern,water_td_irr_DanubeR_C,Danube,1975,1
Europe_Eastern,water_td_pri_C,Danube,1975,0.0296342625685013
Europe_Eastern,water_td_elec_C,Danube,1975,0.0490270405103168
Europe_Eastern,water_td_ind_W,Danube,1975,0.0478197486759358
Europe_Eastern,water_td_an_C,Danube,1975,0.0507792110953695
Europe_Eastern,water_td_an_W,Danube,1975,0.0507792110953695
Europe_Non_EU,water_td_an_W,Danube,1975,0.162026052647232
Europe_Non_EU,water_td_irr_DanubeR_C,Danube,1975,1
Europe_Non_EU,water_td_an_C,Danube,1975,0.162026052647232
Europe_Non_EU,water_td_elec_W,Danube,1975,0.170817573198765
Europe_Non_EU,water_td_dom_C,Danube,1975,0.13805133601757
Europe_Non_EU,water_td_elec_C,Danube,1975,0.113030233797883
Europe_Non_EU,water_td_ind_W,Danube,1975,0.126503215118837
Europe_Non_EU,water_td_irr_DanubeR_W,Danube,1975,1
Europe_Non_EU,water_td_pri_W,Danube,1975,0.0675320937865807
Europe_Non_EU,water_td_dom_W,Danube,1975,0.137839947994076
Europe_Non_EU,water_td_pri_C,Danube,1975,0.0675422138836773
Europe_Non_EU,water_td_ind_C,Danube,1975,0.126508229626656
Europe_Non_EU,water_td_pri_C,Adriatic Sea-Greece-Black Sea Coast,1975,0.0764636060803308
Europe_Non_EU,water_td_ind_W,Adriatic Sea-Greece-Black Sea Coast,1975,0.10526459818233
Europe_Non_EU,water_td_an_C,Adriatic Sea-Greece-Black Sea Coast,1975,0.114097641250686
Europe_Non_EU,water_td_pri_W,Adriatic Sea-Greece-Black Sea Coast,1975,0.0764417411729934
Europe_Non_EU,water_td_elec_C,Adriatic Sea-Greece-Black Sea Coast,1975,0.0990549774648472
Europe_Non_EU,water_td_dom_C,Adriatic Sea-Greece-Black Sea Coast,1975,0.110834553440703
Europe_Non_EU,water_td_ind_C,Adriatic Sea-Greece-Black Sea Coast,1975,0.105262143717383
Europe_Non_EU,water_td_elec_W,Adriatic Sea-Greece-Black Sea Coast,1975,0.12717676183751
Europe_Non_EU,water_td_dom_W,Adriatic Sea-Greece-Black Sea Coast,1975,0.110665849275995
Europe_Non_EU,water_td_irr_AdrBlkSea_W,Adriatic Sea-Greece-Black Sea Coast,1975,1
Europe_Non_EU,water_td_irr_AdrBlkSea_C,Adriatic Sea-Greece-Black Sea Coast,1975,1
Europe_Non_EU,water_td_an_W,Adriatic Sea-Greece-Black Sea Coast,1975,0.114097641250686
Europe_Non_EU,water_td_ind_W,Black Sea-South Coast,1975,0.337836352799875
Europe_Non_EU,water_td_irr_BlackSeaS_C,Black Sea-South Coast,1975,1
Europe_Non_EU,water_td_irr_BlackSeaS_W,Black Sea-South Coast,1975,1
Europe_Non_EU,water_td_pri_C,Black Sea-South Coast,1975,0.374902681522891
Europe_Non_EU,water_td_dom_W,Black Sea-South Coast,1975,0.329375630274386
Europe_Non_EU,water_td_dom_C,Black Sea-South Coast,1975,0.329873566373841
Europe_Non_EU,water_td_ind_C,Black Sea-South Coast,1975,0.337835407466881
Europe_Non_EU,water_td_an_C,Black Sea-South Coast,1975,0.303365959724802
Europe_Non_EU,water_td_elec_W,Black Sea-South Coast,1975,0.312425686432352
Europe_Non_EU,water_td_pri_W,Black Sea-South Coast,1975,0.374909095151612
Europe_Non_EU,water_td_elec_C,Black Sea-South Coast,1975,0.349914959510573
Europe_Non_EU,water_td_an_W,Black Sea-South Coast,1975,0.303365959724802
Europe_Non_EU,water_td_ind_W,Caspian Sea-South West Coast,1975,0.0197576497246431
Europe_Non_EU,water_td_dom_W,Caspian Sea-South West Coast,1975,0.0195421194707571
Europe_Non_EU,water_td_ind_C,Caspian Sea-South West Coast,1975,0.019760738659173
Europe_Non_EU,water_td_irr_CaspianSW_C,Caspian Sea-South West Coast,1975,1
Europe_Non_EU,water_td_an_C,Caspian Sea-South West Coast,1975,0.0449411469245055
Europe_Non_EU,water_td_pri_W,Caspian Sea-South West Coast,1975,0.0223149527294788
Europe_Non_EU,water_td_elec_W,Caspian Sea-South West Coast,1975,0.0173307845523153
Europe_Non_EU,water_td_irr_CaspianSW_W,Caspian Sea-South West Coast,1975,1
Europe_Non_EU,water_td_dom_C,Caspian Sea-South West Coast,1975,0.019402757442655
Europe_Non_EU,water_td_an_W,Caspian Sea-South West Coast,1975,0.0449411469245055
Europe_Non_EU,water_td_elec_C,Caspian Sea-South West Coast,1975,0.0195978519487772
Europe_Non_EU,water_td_pri_C,Caspian Sea-South West Coast,1975,0.0223098620311164
Europe_Non_EU,water_td_elec_C,Mediterranean Sea-East Coast,1975,0.311636815954842
Europe_Non_EU,water_td_ind_C,Mediterranean Sea-East Coast,1975,0.300883179446006
Europe_Non_EU,water_td_an_C,Mediterranean Sea-East Coast,1975,0.207291040189282
Europe_Non_EU,water_td_irr_MeditE_W,Mediterranean Sea-East Coast,1975,1
Europe_Non_EU,water_td_ind_W,Mediterranean Sea-East Coast,1975,0.30088220223466
Europe_Non_EU,water_td_an_W,Mediterranean Sea-East Coast,1975,0.207291040189282
Europe_Non_EU,water_td_dom_C,Mediterranean Sea-East Coast,1975,0.293788890922401
Europe_Non_EU,water_td_pri_C,Mediterranean Sea-East Coast,1975,0.33386938264987
Europe_Non_EU,water_td_pri_W,Mediterranean Sea-East Coast,1975,0.333915383628183
Europe_Non_EU,water_td_dom_W,Mediterranean Sea-East Coast,1975,0.293346811041559
Europe_Non_EU,water_td_irr_MeditE_C,Mediterranean Sea-East Coast,1975,1
Europe_Non_EU,water_td_elec_W,Mediterranean Sea-East Coast,1975,0.278250840601917
Europe_Non_EU,water_td_an_W,Tigris-Euphrates,1975,0.168278159263494
Europe_Non_EU,water_td_pri_C,Tigris-Euphrates,1975,0.124912253832114
Europe_Non_EU,water_td_irr_TigrEuphR_W,Tigris-Euphrates,1975,1
Europe_Non_EU,water_td_elec_C,Tigris-Euphrates,1975,0.106765161323078
Europe_Non_EU,water_td_pri_W,Tigris-Euphrates,1975,0.124886733531153
Europe_Non_EU,water_td_dom_C,Tigris-Euphrates,1975,0.108048895802831
Europe_Non_EU,water_td_an_C,Tigris-Euphrates,1975,0.168278159263494
Europe_Non_EU,water_td_ind_C,Tigris-Euphrates,1975,0.109750301083902
Europe_Non_EU,water_td_elec_W,Tigris-Euphrates,1975,0.0939983533771401
Europe_Non_EU,water_td_ind_W,Tigris-Euphrates,1975,0.109755981939655
Europe_Non_EU,water_td_dom_W,Tigris-Euphrates,1975,0.109229641943227
Europe_Non_EU,water_td_irr_TigrEuphR_C,Tigris-Euphrates,1975,1
Europe_Non_EU,water_td_irr_EJrdnSyr_C,Eastern Jordan-Syria,1975,1
Europe_Non_EU,water_td_irr_EJrdnSyr_W,Eastern Jordan-Syria,1975,1
European Free Trade Association,water_td_irr_ScndnvN_W,Scandinavia-North Coast,1975,1
European Free Trade Association,water_td_dom_C,Scandinavia-North Coast,1975,0.313623367158154
European Free Trade Association,water_td_an_C,Scandinavia-North Coast,1975,0.336477987421384
European Free Trade Association,water_td_pri_W,Scandinavia-North Coast,1975,0.313620928185134
European Free Trade Association,water_td_ind_W,Scandinavia-North Coast,1975,0.31364144700716
European Free Trade Association,water_td_ind_C,Scandinavia-North Coast,1975,0.313641184064921
European Free Trade Association,water_td_dom_W,Scandinavia-North Coast,1975,0.313640761328455
European Free Trade Association,water_td_elec_W,Scandinavia-North Coast,1975,0.313646093488772
European Free Trade Association,water_td_elec_C,Scandinavia-North Coast,1975,0.313629834837381
European Free Trade Association,water_td_irr_ScndnvN_C,Scandinavia-North Coast,1975,1
European Free Trade Association,water_td_pri_C,Scandinavia-North Coast,1975,0.313995708862849
European Free Trade Association,water_td_an_W,Scandinavia-North Coast,1975,0.336477987421384
European Free Trade Association,water_td_pri_C,Iceland,1975,0.02104307641525
European Free Trade Association,water_td_irr_Iceland_W,Iceland,1975,1
European Free Trade Association,water_td_dom_C,Iceland,1975,0.0211526602007064
European Free Trade Association,water_td_an_C,Iceland,1975,0.00188679245283019
European Free Trade Association,water_td_elec_W,Iceland,1975,0.0211423943174453
European Free Trade Association,water_td_pri_W,Iceland,1975,0.0211797258206515
European Free Trade Association,water_td_ind_W,Iceland,1975,0.0211402134284517
European Free Trade Association,water_td_irr_Iceland_C,Iceland,1975,1
European Free Trade Association,water_td_dom_W,Iceland,1975,0.0211432240360259
European Free Trade Association,water_td_an_W,Iceland,1975,0.00188679245283019
European Free Trade Association,water_td_ind_C,Iceland,1975,0.02114072298045
European Free Trade Association,water_td_elec_C,Iceland,1975,0.0211355689841043
European Free Trade Association,water_td_an_C,Sweden,1975,0.0245283018867925
European Free Trade Association,water_td_dom_C,Sweden,1975,0.00548859113079554
European Free Trade Association,water_td_pri_C,Sweden,1975,0.00544644330747648
European Free Trade Association,water_td_dom_W,Sweden,1975,0.00549183788347875
European Free Trade Association,water_td_irr_Sweden_W,Sweden,1975,1
European Free Trade Association,water_td_pri_W,Sweden,1975,0.00548358697019243
European Free Trade Association,water_td_irr_Sweden_C,Sweden,1975,1
European Free Trade Association,water_td_ind_W,Sweden,1975,0.00548961860375905
European Free Trade Association,water_td_elec_W,Sweden,1975,0.00549212951659259
European Free Trade Association,water_td_elec_C,Sweden,1975,0.00549582374976408
European Free Trade Association,water_td_an_W,Sweden,1975,0.0245283018867925
European Free Trade Association,water_td_ind_C,Sweden,1975,0.0054984323127997
European Free Trade Association,water_td_irr_RhineR_C,Rhine,1975,1
European Free Trade Association,water_td_dom_C,Rhine,1975,0.50353198407804
European Free Trade Association,water_td_elec_C,Rhine,1975,0.503536457017092
European Free Trade Association,water_td_dom_W,Rhine,1975,0.503526949057135
European Free Trade Association,water_td_irr_RhineR_W,Rhine,1975,1
European Free Trade Association,water_td_an_C,Rhine,1975,0.535220125786164
European Free Trade Association,water_td_ind_C,Rhine,1975,0.503527296200664
European Free Trade Association,water_td_pri_W,Rhine,1975,0.50353414664822
European Free Trade Association,water_td_an_W,Rhine,1975,0.535220125786164
European Free Trade Association,water_td_ind_W,Rhine,1975,0.503532134145304
European Free Trade Association,water_td_elec_W,Rhine,1975,0.503523650672715
European Free Trade Association,water_td_pri_C,Rhine,1975,0.503383396600099
European Free Trade Association,water_td_elec_C,Danube,1975,0.0133492855109229
European Free Trade Association,water_td_an_W,Danube,1975,0.00911949685534591
European Free Trade Association,water_td_dom_W,Danube,1975,0.0133478750351815
European Free Trade Association,water_td_an_C,Danube,1975,0.00911949685534591
European Free Trade Association,water_td_ind_W,Danube,1975,0.0133473989664235
European Free Trade Association,water_td_elec_W,Danube,1975,0.0133479044893084
European Free Trade Association,water_td_irr_DanubeR_C,Danube,1975,1
European Free Trade Association,water_td_ind_C,Danube,1975,0.0133483954260421
European Free Trade Association,water_td_irr_DanubeR_W,Danube,1975,1
European Free Trade Association,water_td_dom_C,Danube,1975,0.013348657285418
European Free Trade Association,water_td_pri_W,Danube,1975,0.0133568104640926
European Free Trade Association,water_td_pri_C,Danube,1975,0.0133685426638059
European Free Trade Association,water_td_irr_PoR_C,Po,1975,1
European Free Trade Association,water_td_ind_C,Po,1975,0.0354458686831428
European Free Trade Association,water_td_elec_C,Po,1975,0.035450942255463
European Free Trade Association,water_td_pri_W,Po,1975,0.0354420827568859
European Free Trade Association,water_td_ind_W,Po,1975,0.0354512732543121
European Free Trade Association,water_td_an_W,Po,1975,0.0216194968553459
European Free Trade Association,water_td_an_C,Po,1975,0.0216194968553459
European Free Trade Association,water_td_irr_PoR_W,Po,1975,1
European Free Trade Association,water_td_dom_C,Po,1975,0.0354543925548018
European Free Trade Association,water_td_elec_W,Po,1975,0.0354502693114393
European Free Trade Association,water_td_pri_C,Po,1975,0.0354018814985971
European Free Trade Association,water_td_dom_W,Po,1975,0.0354515550239234
European Free Trade Association,water_td_pri_W,Rhone,1975,0.107382719154823
European Free Trade Association,water_td_ind_C,Rhone,1975,0.107398100331981
European Free Trade Association,water_td_an_C,Rhone,1975,0.0711477987421384
European Free Trade Association,water_td_elec_C,Rhone,1975,0.107402087645273
European Free Trade Association,water_td_elec_W,Rhone,1975,0.107397558203728
European Free Trade Association,water_td_dom_W,Rhone,1975,0.107397797635801
European Free Trade Association,water_td_pri_C,Rhone,1975,0.107360950651923
European Free Trade Association,water_td_ind_W,Rhone,1975,0.10739791459459
European Free Trade Association,water_td_irr_RhoneR_W,Rhone,1975,1
European Free Trade Association,water_td_dom_C,Rhone,1975,0.107400347592084
European Free Trade Association,water_td_irr_RhoneR_C,Rhone,1975,1
European Free Trade Association,water_td_an_W,Rhone,1975,0.0711477987421384
India,water_td_elec_C,Indus,1975,0.0596263374472881
India,water_td_dom_C,Indus,1975,0.0598688000294935
India,water_td_pri_C,Indus,1975,0.0591877192090683
India,water_td_an_C,Indus,1975,0.0352830924066969
India,water_td_irr_IndusR_C,Indus,1975,1
India,water_td_irr_IndusR_W,Indus,1975,1
India,water_td_an_W,Indus,1975,0.0352830924066969
India,water_td_ind_C,Indus,1975,0.0591182996217036
India,water_td_dom_W,Indus,1975,0.0598684337017684
India,water_td_ind_W,Indus,1975,0.0595824720983564
India,water_td_elec_W,Indus,1975,0.0600142852804397
India,water_td_pri_W,Indus,1975,0.0591440821839721
India,water_td_ind_C,Sabarmati,1975,0.101879846871581
India,water_td_ind_W,Sabarmati,1975,0.101988823347155
India,water_td_pri_W,Sabarmati,1975,0.101893502856364
India,water_td_an_W,Sabarmati,1975,0.0972095238920117
India,water_td_irr_SabarmatiR_W,Sabarmati,1975,1
India,water_td_elec_C,Sabarmati,1975,0.101998243387404
India,water_td_dom_W,Sabarmati,1975,0.102057553489498
India,water_td_elec_W,Sabarmati,1975,0.102092942913744
India,water_td_pri_C,Sabarmati,1975,0.101926498246327
India,water_td_dom_C,Sabarmati,1975,0.102058208177993
India,water_td_an_C,Sabarmati,1975,0.0972095238920117
India,water_td_irr_SabarmatiR_C,Sabarmati,1975,1
India,water_td_dom_C,Ganges-Bramaputra,1975,0.327290239035563
India,water_td_an_W,Ganges-Bramaputra,1975,0.433047801345956
India,water_td_irr_GangesR_W,Ganges-Bramaputra,1975,1
India,water_td_elec_C,Ganges-Bramaputra,1975,0.329650678196143
India,water_td_ind_C,Ganges-Bramaputra,1975,0.334618560599327
India,water_td_irr_GangesR_C,Ganges-Bramaputra,1975,1
India,water_td_dom_W,Ganges-Bramaputra,1975,0.327290158581627
India,water_td_ind_W,Ganges-Bramaputra,1975,0.330086262717101
India,water_td_pri_W,Ganges-Bramaputra,1975,0.334203873749954
India,water_td_an_C,Ganges-Bramaputra,1975,0.433047801345956
India,water_td_pri_C,Ganges-Bramaputra,1975,0.33415340822447
India,water_td_elec_W,Ganges-Bramaputra,1975,0.325860099218437
India,water_td_elec_W,Mahi,1975,0.00661639693146673
India,water_td_elec_C,Mahi,1975,0.00657339264926379
India,water_td_irr_MahiR_C,Mahi,1975,1
India,water_td_ind_W,Mahi,1975,0.00656866804938201
India,water_td_an_W,Mahi,1975,0.0121056323999411
India,water_td_pri_W,Mahi,1975,0.00652130810315129
India,water_td_irr_MahiR_W,Mahi,1975,1
India,water_td_dom_W,Mahi,1975,0.00660020179579814
India,water_td_ind_C,Mahi,1975,0.0065187847330514
India,water_td_an_C,Mahi,1975,0.0121056323999411
India,water_td_dom_C,Mahi,1975,0.00660020645446711
India,water_td_pri_C,Mahi,1975,0.00651654551923957
India,water_td_pri_W,Bay of Bengal-North East Coast,1975,0.00192696134924471
India,water_td_an_C,Bay of Bengal-North East Coast,1975,0.000426132672769949
India,water_td_an_W,Bay of Bengal-North East Coast,1975,0.000426132672769949
India,water_td_irr_BengalBay_W,Bay of Bengal-North East Coast,1975,1
India,water_td_dom_C,Bay of Bengal-North East Coast,1975,0.00194795319750964
India,water_td_pri_C,Bay of Bengal-North East Coast,1975,0.00192141513749809
India,water_td_elec_W,Bay of Bengal-North East Coast,1975,0.00195272434593332
India,water_td_ind_C,Bay of Bengal-North East Coast,1975,0.0019229930174346
India,water_td_irr_BengalBay_C,Bay of Bengal-North East Coast,1975,1
India,water_td_ind_W,Bay of Bengal-North East Coast,1975,0.0019386451166866
India,water_td_elec_C,Bay of Bengal-North East Coast,1975,0.00194007587268653
India,water_td_dom_W,Bay of Bengal-North East Coast,1975,0.00194796455401579
India,water_td_elec_C,Tapti,1975,0.0198669485692568
India,water_td_ind_W,Tapti,1975,0.0198525696052626
India,water_td_dom_W,Tapti,1975,0.0199479675168691
India,water_td_pri_C,Tapti,1975,0.0197224622579169
India,water_td_dom_C,Tapti,1975,0.0199478564219782
India,water_td_an_W,Tapti,1975,0.0246225001515716
India,water_td_pri_W,Tapti,1975,0.0197126287222573
India,water_td_elec_W,Tapti,1975,0.0199967416003507
India,water_td_an_C,Tapti,1975,0.0246225001515716
India,water_td_ind_C,Tapti,1975,0.0196969427642944
India,water_td_irr_TaptiR_W,Tapti,1975,1
India,water_td_irr_TaptiR_C,Tapti,1975,1
India,water_td_ind_C,Yasai,1975,0.0310248260014511
India,water_td_an_W,Yasai,1975,0.035611179919797
India,water_td_pri_C,Yasai,1975,0.0310577949473898
India,water_td_dom_C,Yasai,1975,0.0314193283778117
India,water_td_ind_W,Yasai,1975,0.0312695092308394
India,water_td_elec_C,Yasai,1975,0.0312934276888185
India,water_td_an_C,Yasai,1975,0.035611179919797
India,water_td_elec_W,Yasai,1975,0.0314962749042321
India,water_td_dom_W,Yasai,1975,0.0314194665484541
India,water_td_pri_W,Yasai,1975,0.0310513401985204
India,water_td_irr_BengalW_W,Yasai,1975,1
India,water_td_irr_BengalW_C,Yasai,1975,1
India,water_td_dom_C,Brahamani,1975,0.0180516320502127
India,water_td_elec_W,Brahamani,1975,0.0180958966144355
India,water_td_an_W,Brahamani,1975,0.0176110586625324
India,water_td_elec_C,Brahamani,1975,0.0179782424140832
India,water_td_dom_W,Brahamani,1975,0.0180517413907567
India,water_td_irr_BrahmaniR_W,Brahamani,1975,1
India,water_td_pri_C,Brahamani,1975,0.017831545773395
India,water_td_ind_C,Brahamani,1975,0.0178224285624254
India,water_td_ind_W,Brahamani,1975,0.0179653468074027
India,water_td_pri_W,Brahamani,1975,0.0178352355106138
India,water_td_an_C,Brahamani,1975,0.0176110586625324
India,water_td_irr_BrahmaniR_C,Brahamani,1975,1
India,water_td_elec_C,Mahandi,1975,0.052512597167945
India,water_td_pri_C,Mahandi,1975,0.0521018655009404
India,water_td_ind_C,Mahandi,1975,0.0520662479174309
India,water_td_pri_W,Mahandi,1975,0.0521147006704091
India,water_td_irr_MahanadiR_W,Mahandi,1975,1
India,water_td_an_C,Mahandi,1975,0.0478959266220324
India,water_td_dom_C,Mahandi,1975,0.0527249224643659
India,water_td_elec_W,Mahandi,1975,0.052853859769016
India,water_td_ind_W,Mahandi,1975,0.0524730403090552
India,water_td_dom_W,Mahandi,1975,0.0527250899182178
India,water_td_an_W,Mahandi,1975,0.0478959266220324
India,water_td_irr_MahanadiR_C,Mahandi,1975,1
India,water_td_an_C,Godavari,1975,0.0895547260018881
India,water_td_dom_C,Godavari,1975,0.107708747125536
India,water_td_dom_W,Godavari,1975,0.107708957261526
India,water_td_irr_GodavariR_C,Godavari,1975,1
India,water_td_an_W,Godavari,1975,0.0895547260018881
India,water_td_pri_W,Godavari,1975,0.106432085455469
India,water_td_ind_C,Godavari,1975,0.106359289429841
India,water_td_ind_W,Godavari,1975,0.107194681463024
India,water_td_irr_GodavariR_W,Godavari,1975,1
India,water_td_elec_W,Godavari,1975,0.107972156287075
India,water_td_pri_C,Godavari,1975,0.106450465104458
India,water_td_elec_C,Godavari,1975,0.107275033467564
India,water_td_an_W,India North East Coast,1975,0.0100307473778117
India,water_td_dom_W,India North East Coast,1975,0.0137379225297645
India,water_td_ind_W,India North East Coast,1975,0.0136722940930092
India,water_td_elec_C,India North East Coast,1975,0.0136824980668764
India,water_td_dom_C,India North East Coast,1975,0.0137378627354295
India,water_td_pri_C,India North East Coast,1975,0.0135719005743913
India,water_td_pri_W,India North East Coast,1975,0.0135723756769149
India,water_td_irr_IndCstNE_W,India North East Coast,1975,1
India,water_td_irr_IndCstNE_C,India North East Coast,1975,1
India,water_td_elec_W,India North East Coast,1975,0.0137715204125651
India,water_td_an_C,India North East Coast,1975,0.0100307473778117
India,water_td_ind_C,India North East Coast,1975,0.0135643725952488
India,water_td_ind_W,India West Coast,1975,0.0436996107188283
India,water_td_elec_W,India West Coast,1975,0.0440169188458822
India,water_td_irr_IndCstW_C,India West Coast,1975,1
India,water_td_an_C,India West Coast,1975,0.0203369219709502
India,water_td_dom_W,India West Coast,1975,0.0439094862327914
India,water_td_elec_C,India West Coast,1975,0.0437330103349692
India,water_td_pri_W,India West Coast,1975,0.0433969044698068
India,water_td_pri_C,India West Coast,1975,0.043399583185076
India,water_td_irr_IndCstW_W,India West Coast,1975,1
India,water_td_an_W,India West Coast,1975,0.0203369219709502
India,water_td_dom_C,India West Coast,1975,0.0439097084291488
India,water_td_ind_C,India West Coast,1975,0.0433578366813342
India,water_td_ind_C,Irrawaddy,1975,0.00188582592550099
India,water_td_elec_C,Irrawaddy,1975,0.00190338321732017
India,water_td_an_C,Irrawaddy,1975,0.00191240028755294
India,water_td_irr_IrrawaddyR_W,Irrawaddy,1975,1
India,water_td_elec_W,Irrawaddy,1975,0.00191571080511834
India,water_td_ind_W,Irrawaddy,1975,0.00190191488895327
India,water_td_irr_IrrawaddyR_C,Irrawaddy,1975,1
India,water_td_pri_W,Irrawaddy,1975,0.00188978524604384
India,water_td_an_W,Irrawaddy,1975,0.00191240028755294
India,water_td_dom_C,Irrawaddy,1975,0.0019109711194164
India,water_td_dom_W,Irrawaddy,1975,0.00191107225136057
India,water_td_pri_C,Irrawaddy,1975,0.00189091648452193
India,water_td_irr_KrishnaR_W,Krishna,1975,1
India,water_td_an_C,Krishna,1975,0.0715317390890115
India,water_td_dom_C,Krishna,1975,0.0909104734166832
India,water_td_irr_KrishnaR_C,Krishna,1975,1
India,water_td_dom_W,Krishna,1975,0.0909108532710132
India,water_td_ind_W,Krishna,1975,0.0904763851294711
India,water_td_elec_C,Krishna,1975,0.0905439550974595
India,water_td_pri_W,Krishna,1975,0.0898391513934843
India,water_td_elec_W,Krishna,1975,0.0911331764312671
India,water_td_ind_C,Krishna,1975,0.0897666068222621
India,water_td_pri_C,Krishna,1975,0.0898388654501093
India,water_td_an_W,Krishna,1975,0.0715317390890115
India,water_td_elec_W,India East Coast,1975,0.0253852487113633
India,water_td_irr_IndCstE_C,India East Coast,1975,1
India,water_td_an_C,India East Coast,1975,0.0219780524351057
India,water_td_dom_C,India East Coast,1975,0.0253233915676254
India,water_td_pri_C,India East Coast,1975,0.0250088954404514
India,water_td_pri_W,India East Coast,1975,0.0250319094885807
India,water_td_ind_C,India East Coast,1975,0.0250118369108006
India,water_td_an_W,India East Coast,1975,0.0219780524351057
India,water_td_dom_W,India East Coast,1975,0.0253233161917401
India,water_td_irr_IndCstE_W,India East Coast,1975,1
India,water_td_elec_C,India East Coast,1975,0.0252213725834024
India,water_td_ind_W,India East Coast,1975,0.0252021495477146
India,water_td_ind_W,Pennar,1975,0.0173861940552719
India,water_td_dom_W,Pennar,1975,0.0174698433700335
India,water_td_elec_W,Pennar,1975,0.0175124719357327
India,water_td_irr_PennarR_W,Pennar,1975,1
India,water_td_dom_C,Pennar,1975,0.0174698267717987
India,water_td_an_C,Pennar,1975,0.020168547597807
India,water_td_pri_W,Pennar,1975,0.0172559079024003
India,water_td_ind_C,Pennar,1975,0.0172519944992704
India,water_td_irr_PennarR_C,Pennar,1975,1
India,water_td_pri_C,Pennar,1975,0.017252071366848
India,water_td_elec_C,Pennar,1975,0.0173992709362498
India,water_td_an_W,Pennar,1975,0.020168547597807
India,water_td_ind_C,Cauvery,1975,0.0366257451597943
India,water_td_dom_C,Cauvery,1975,0.0370886463868164
India,water_td_elec_W,Cauvery,1975,0.0371793131555285
India,water_td_pri_W,Cauvery,1975,0.0366432457216501
India,water_td_an_W,Cauvery,1975,0.0204969815602345
India,water_td_elec_C,Cauvery,1975,0.0369390755150297
India,water_td_dom_W,Cauvery,1975,0.0370885518645005
India,water_td_irr_CauveryR_C,Cauvery,1975,1
India,water_td_irr_CauveryR_W,Cauvery,1975,1
India,water_td_ind_W,Cauvery,1975,0.0369110352414687
India,water_td_pri_C,Cauvery,1975,0.0366492146596859
India,water_td_an_C,Cauvery,1975,0.0204969815602345
India,water_td_dom_W,India South Coast,1975,0.019892692780162
India,water_td_an_W,India South Coast,1975,0.0135905142174143
India,water_td_irr_IndCstS_C,India South Coast,1975,1
India,water_td_pri_C,India South Coast,1975,0.0196512987343059
India,water_td_ind_C,India South Coast,1975,0.0196452320276911
India,water_td_an_C,India South Coast,1975,0.0135905142174143
India,water_td_dom_C,India South Coast,1975,0.0198926713272534
India,water_td_ind_W,India South Coast,1975,0.0197974742636626
India,water_td_irr_IndCstS_W,India South Coast,1975,1
India,water_td_pri_W,India South Coast,1975,0.0196599625760561
India,water_td_elec_C,India South Coast,1975,0.0198128751824011
India,water_td_elec_W,India South Coast,1975,0.0199413051820132
India,water_td_elec_C,Narmada,1975,0.0220495822058388
India,water_td_ind_W,Narmada,1975,0.0220329233173557
India,water_td_dom_C,Narmada,1975,0.0221385549108974
India,water_td_elec_W,Narmada,1975,0.0221929566553987
India,water_td_an_W,Narmada,1975,0.0265865213889154
India,water_td_irr_NarmadaR_W,Narmada,1975,1
India,water_td_dom_W,Narmada,1975,0.0221387267501037
India,water_td_an_C,Narmada,1975,0.0265865213889154
India,water_td_pri_C,Narmada,1975,0.0218675341839069
India,water_td_ind_C,Narmada,1975,0.0218623298595569
India,water_td_irr_NarmadaR_C,Narmada,1975,1
India,water_td_pri_W,Narmada,1975,0.0218750387251075
Indonesia,water_td_ind_W,Palau and East Indonesia,1975,0.0208163493109158
Indonesia,water_td_elec_W,Palau and East Indonesia,1975,0.0208169107332954
Indonesia,water_td_elec_C,Palau and East Indonesia,1975,0.0208180561703968
