INPUT_TABLE
Variable ID
SubsectorLogit

region,supplysector,subsector,logit.year.fillout,logit.exponent
Africa_Northern,water_td_dom_W,Africa-North Interior,1975,-6
Africa_Northern,water_td_an_C,Africa-North Interior,1975,-6
Africa_Northern,water_td_ind_C,Africa-North Interior,1975,-6
Africa_Northern,water_td_dom_C,Niger,1975,-6
Africa_Northern,water_td_an_C,Niger,1975,-6
Africa_Northern,water_td_dom_W,Niger,1975,-6
Africa_Northern,water_td_an_W,Niger,1975,-6
Africa_Northern,water_td_irr_NigerR_C,Niger,1975,-6
Africa_Northern,water_td_pri_C,Niger,1975,-6
Africa_Northern,water_td_ind_W,Niger,1975,-6
Africa_Northern,water_td_ind_C,Niger,1975,-6
Africa_Northern,water_td_irr_NigerR_W,Niger,1975,-6
Africa_Northern,water_td_pri_W,Niger,1975,-6
Africa_Northern,water_td_elec_W,Niger,1975,-6
Africa_Northern,water_td_elec_C,Niger,1975,-6
Africa_Northern,water_td_elec_C,Lake Chad,1975,-6
Africa_Northern,water_td_irr_LChad_C,Lake Chad,1975,-6
Africa_Northern,water_td_elec_W,Lake Chad,1975,-6
Africa_Northern,water_td_ind_W,Lake Chad,1975,-6
Africa_Northern,water_td_dom_W,Lake Chad,1975,-6
Africa_Northern,water_td_ind_C,Lake Chad,1975,-6
Africa_Northern,water_td_irr_LChad_W,Lake Chad,1975,-6
Africa_Northern,water_td_dom_C,Lake Chad,1975,-6
Africa_Northern,water_td_pri_W,Lake Chad,1975,-6
Africa_Northern,water_td_pri_C,Lake Chad,1975,-6
Africa_Southern,water_td_pri_W,Nile,1975,-6
Africa_Southern,water_td_elec_W,Nile,1975,-6
Africa_Southern,water_td_irr_NileR_W,Nile,1975,-6
Africa_Southern,water_td_ind_W,Nile,1975,-6
Africa_Southern,water_td_irr_NileR_C,Nile,1975,-6
Africa_Southern,water_td_elec_C,Nile,1975,-6
Africa_Southern,water_td_pri_C,Nile,1975,-6
Africa_Southern,water_td_dom_C,Nile,1975,-6
Africa_Southern,water_td_dom_W,Nile,1975,-6
Africa_Southern,water_td_an_W,Nile,1975,-6
Africa_Southern,water_td_an_C,Nile,1975,-6
Africa_Southern,water_td_ind_C,Nile,1975,-6
Africa_Southern,water_td_an_C,Gulf of Guinea,1975,-6
Africa_Southern,water_td_an_W,Gulf of Guinea,1975,-6
Africa_Southern,water_td_dom_C,Gulf of Guinea,1975,-6
Africa_Southern,water_td_dom_W,Gulf of Guinea,1975,-6
Africa_Southern,water_td_elec_C,Gulf of Guinea,1975,-6
Africa_Southern,water_td_irr_GuineaGulf_W,Gulf of Guinea,1975,-6
Africa_Southern,water_td_irr_GuineaGulf_C,Gulf of Guinea,1975,-6
Africa_Southern,water_td_ind_W,Gulf of Guinea,1975,-6
Africa_Southern,water_td_pri_W,Gulf of Guinea,1975,-6
Africa_Southern,water_td_pri_C,Gulf of Guinea,1975,-6
Africa_Southern,water_td_elec_W,Gulf of Guinea,1975,-6
Africa_Southern,water_td_ind_C,Gulf of Guinea,1975,-6
Africa_Southern,water_td_ind_W,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_elec_W,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_elec_C,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_pri_W,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_dom_C,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_irr_AfrCstE_W,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_an_W,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_pri_C,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_irr_AfrCstE_C,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_an_C,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_ind_C,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_dom_W,Africa-East Central Coast,1975,-6
Africa_Southern,water_td_irr_RiftValley_W,Rift Valley,1975,-6
Africa_Southern,water_td_an_C,Rift Valley,1975,-6
Africa_Southern,water_td_pri_W,Rift Valley,1975,-6
Africa_Southern,water_td_elec_C,Rift Valley,1975,-6
Africa_Southern,water_td_dom_C,Rift Valley,1975,-6
Africa_Southern,water_td_an_W,Rift Valley,1975,-6
Africa_Southern,water_td_irr_RiftValley_C,Rift Valley,1975,-6
Africa_Southern,water_td_elec_W,Rift Valley,1975,-6
Africa_Southern,water_td_ind_C,Rift Valley,1975,-6
Africa_Southern,water_td_dom_W,Rift Valley,1975,-6
Africa_Southern,water_td_ind_W,Rift Valley,1975,-6
Africa_Southern,water_td_pri_C,Rift Valley,1975,-6
Africa_Southern,water_td_an_C,Angola-Coast,1975,-6
Africa_Southern,water_td_irr_AngolaCst_W,Angola-Coast,1975,-6
Africa_Southern,water_td_irr_AngolaCst_C,Angola-Coast,1975,-6
Africa_Southern,water_td_ind_W,Angola-Coast,1975,-6
Africa_Southern,water_td_elec_C,Angola-Coast,1975,-6
Africa_Southern,water_td_pri_W,Angola-Coast,1975,-6
Africa_Southern,water_td_dom_C,Angola-Coast,1975,-6
Africa_Southern,water_td_dom_W,Angola-Coast,1975,-6
Africa_Southern,water_td_elec_W,Angola-Coast,1975,-6
Africa_Southern,water_td_an_W,Angola-Coast,1975,-6
Africa_Southern,water_td_ind_C,Angola-Coast,1975,-6
Africa_Southern,water_td_pri_C,Angola-Coast,1975,-6
Africa_Southern,water_td_ind_C,Congo,1975,-6
Africa_Southern,water_td_elec_W,Congo,1975,-6
Africa_Southern,water_td_elec_C,Congo,1975,-6
Africa_Southern,water_td_an_W,Congo,1975,-6
Africa_Southern,water_td_an_C,Congo,1975,-6
Africa_Southern,water_td_irr_CongoR_C,Congo,1975,-6
Africa_Southern,water_td_pri_C,Congo,1975,-6
Africa_Southern,water_td_pri_W,Congo,1975,-6
Africa_Southern,water_td_irr_CongoR_W,Congo,1975,-6
Africa_Southern,water_td_dom_C,Congo,1975,-6
Africa_Southern,water_td_ind_W,Congo,1975,-6
Africa_Southern,water_td_dom_W,Congo,1975,-6
Africa_Southern,water_td_irr_ZambeziR_W,Zambezi,1975,-6
Africa_Southern,water_td_an_W,Zambezi,1975,-6
Africa_Southern,water_td_dom_W,Zambezi,1975,-6
Africa_Southern,water_td_pri_C,Zambezi,1975,-6
Africa_Southern,water_td_elec_W,Zambezi,1975,-6
Africa_Southern,water_td_irr_ZambeziR_C,Zambezi,1975,-6
Africa_Southern,water_td_pri_W,Zambezi,1975,-6
Africa_Southern,water_td_dom_C,Zambezi,1975,-6
Africa_Southern,water_td_an_C,Zambezi,1975,-6
Africa_Southern,water_td_ind_W,Zambezi,1975,-6
Africa_Southern,water_td_ind_C,Zambezi,1975,-6
Africa_Southern,water_td_elec_C,Zambezi,1975,-6
Africa_Southern,water_td_elec_C,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_irr_AfrCstSE_C,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_ind_C,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_an_W,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_irr_AfrCstSE_W,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_elec_W,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_an_C,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_dom_W,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_pri_W,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_pri_C,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_ind_W,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_dom_C,Africa-Indian Ocean Coast,1975,-6
Africa_Southern,water_td_an_C,Orange,1975,-6
Africa_Southern,water_td_irr_OrangeR_C,Orange,1975,-6
Africa_Southern,water_td_pri_C,Orange,1975,-6
Africa_Southern,water_td_elec_C,Orange,1975,-6
Africa_Southern,water_td_dom_W,Orange,1975,-6
Africa_Southern,water_td_ind_C,Orange,1975,-6
Africa_Southern,water_td_pri_W,Orange,1975,-6
Africa_Southern,water_td_irr_OrangeR_W,Orange,1975,-6
Africa_Southern,water_td_dom_C,Orange,1975,-6
Africa_Southern,water_td_ind_W,Orange,1975,-6
Africa_Southern,water_td_an_W,Orange,1975,-6
Africa_Southern,water_td_elec_W,Orange,1975,-6
Africa_Southern,water_td_pri_W,Namibia-Coast,1975,-6
Africa_Southern,water_td_ind_C,Namibia-Coast,1975,-6
Africa_Southern,water_td_dom_W,Namibia-Coast,1975,-6
Africa_Southern,water_td_an_W,Namibia-Coast,1975,-6
Africa_Southern,water_td_elec_W,Namibia-Coast,1975,-6
Africa_Southern,water_td_dom_C,Namibia-Coast,1975,-6
Africa_Southern,water_td_pri_C,Namibia-Coast,1975,-6
Africa_Southern,water_td_ind_W,Namibia-Coast,1975,-6
Africa_Southern,water_td_irr_AfrCstSW_C,Namibia-Coast,1975,-6
Africa_Southern,water_td_elec_C,Namibia-Coast,1975,-6
Africa_Southern,water_td_irr_AfrCstSW_W,Namibia-Coast,1975,-6
Africa_Southern,water_td_an_C,Namibia-Coast,1975,-6
Africa_Southern,water_td_pri_W,Africa-South Interior,1975,-6
Africa_Southern,water_td_an_W,Africa-South Interior,1975,-6
Africa_Southern,water_td_elec_W,Africa-South Interior,1975,-6
Africa_Southern,water_td_dom_W,Africa-South Interior,1975,-6
Africa_Southern,water_td_ind_W,Africa-South Interior,1975,-6
Africa_Southern,water_td_irr_AfrIntS_W,Africa-South Interior,1975,-6
Africa_Southern,water_td_dom_C,Africa-South Interior,1975,-6
Africa_Southern,water_td_an_C,Africa-South Interior,1975,-6
Africa_Southern,water_td_ind_C,Africa-South Interior,1975,-6
Africa_Southern,water_td_pri_C,Africa-South Interior,1975,-6
Africa_Southern,water_td_irr_AfrIntS_C,Africa-South Interior,1975,-6
Africa_Southern,water_td_elec_C,Africa-South Interior,1975,-6
Africa_Southern,water_td_ind_C,South Africa-South Coast,1975,-6
Africa_Southern,water_td_irr_AfrCstS_C,South Africa-South Coast,1975,-6
Africa_Southern,water_td_pri_C,South Africa-South Coast,1975,-6
Africa_Southern,water_td_an_W,South Africa-South Coast,1975,-6
Africa_Southern,water_td_elec_C,South Africa-South Coast,1975,-6
Africa_Southern,water_td_elec_W,South Africa-South Coast,1975,-6
Africa_Southern,water_td_pri_W,South Africa-South Coast,1975,-6
Africa_Southern,water_td_an_C,South Africa-South Coast,1975,-6
Africa_Southern,water_td_dom_W,South Africa-South Coast,1975,-6
Africa_Southern,water_td_ind_W,South Africa-South Coast,1975,-6
Africa_Southern,water_td_dom_C,South Africa-South Coast,1975,-6
Africa_Southern,water_td_irr_AfrCstS_W,South Africa-South Coast,1975,-6
Africa_Southern,water_td_dom_W,Limpopo,1975,-6
Africa_Southern,water_td_ind_W,Limpopo,1975,-6
Africa_Southern,water_td_irr_LimpopoR_C,Limpopo,1975,-6
Africa_Southern,water_td_pri_W,Limpopo,1975,-6
Africa_Southern,water_td_dom_C,Limpopo,1975,-6
Africa_Southern,water_td_irr_LimpopoR_W,Limpopo,1975,-6
Africa_Southern,water_td_elec_W,Limpopo,1975,-6
Africa_Southern,water_td_an_W,Limpopo,1975,-6
Africa_Southern,water_td_ind_C,Limpopo,1975,-6
Africa_Southern,water_td_pri_C,Limpopo,1975,-6
Africa_Southern,water_td_elec_C,Limpopo,1975,-6
Africa_Southern,water_td_an_C,Limpopo,1975,-6
Africa_Western,water_td_an_W,Africa-North West Coast,1975,-6
Africa_Western,water_td_dom_W,Africa-North West Coast,1975,-6
Africa_Western,water_td_irr_AfrCstNW_W,Africa-North West Coast,1975,-6
Africa_Western,water_td_pri_C,Africa-North West Coast,1975,-6
Africa_Western,water_td_irr_AfrCstNW_C,Africa-North West Coast,1975,-6
Africa_Western,water_td_ind_C,Africa-North West Coast,1975,-6
Africa_Western,water_td_elec_C,Africa-North West Coast,1975,-6
Africa_Western,water_td_pri_W,Africa-North West Coast,1975,-6
Africa_Western,water_td_elec_W,Africa-North West Coast,1975,-6
Africa_Western,water_td_dom_C,Africa-North West Coast,1975,-6
Africa_Western,water_td_ind_W,Africa-North West Coast,1975,-6
Africa_Western,water_td_an_C,Africa-North West Coast,1975,-6
Africa_Western,water_td_dom_C,Nile,1975,-6
Africa_Western,water_td_an_C,Nile,1975,-6
Africa_Western,water_td_ind_C,Nile,1975,-6
Africa_Western,water_td_ind_W,Nile,1975,-6
Africa_Western,water_td_irr_NileR_W,Nile,1975,-6
Africa_Western,water_td_elec_W,Nile,1975,-6
Africa_Western,water_td_irr_NileR_C,Nile,1975,-6
Africa_Western,water_td_pri_C,Nile,1975,-6
Africa_Western,water_td_pri_W,Nile,1975,-6
Africa_Western,water_td_an_W,Nile,1975,-6
Africa_Western,water_td_dom_W,Nile,1975,-6
Africa_Western,water_td_elec_C,Nile,1975,-6
Africa_Western,water_td_dom_C,Africa-West Coast,1975,-6
Africa_Western,water_td_irr_AfrCstW_W,Africa-West Coast,1975,-6
Africa_Western,water_td_pri_W,Africa-West Coast,1975,-6
Africa_Western,water_td_elec_W,Africa-West Coast,1975,-6
Africa_Western,water_td_an_W,Africa-West Coast,1975,-6
Africa_Western,water_td_pri_C,Africa-West Coast,1975,-6
Africa_Western,water_td_ind_W,Africa-West Coast,1975,-6
Africa_Western,water_td_dom_W,Africa-West Coast,1975,-6
Africa_Western,water_td_irr_AfrCstW_C,Africa-West Coast,1975,-6
Africa_Western,water_td_elec_C,Africa-West Coast,1975,-6
Africa_Western,water_td_an_C,Africa-West Coast,1975,-6
Africa_Western,water_td_ind_C,Africa-West Coast,1975,-6
Africa_Western,water_td_ind_C,Africa-North Interior,1975,-6
Africa_Western,water_td_pri_W,Africa-North Interior,1975,-6
Africa_Western,water_td_an_W,Africa-North Interior,1975,-6
Africa_Western,water_td_elec_W,Africa-North Interior,1975,-6
Africa_Western,water_td_pri_C,Africa-North Interior,1975,-6
Africa_Western,water_td_ind_W,Africa-North Interior,1975,-6
Africa_Western,water_td_irr_AfrIntN_W,Africa-North Interior,1975,-6
Africa_Western,water_td_dom_C,Africa-North Interior,1975,-6
Africa_Western,water_td_an_C,Africa-North Interior,1975,-6
Africa_Western,water_td_dom_W,Africa-North Interior,1975,-6
Africa_Western,water_td_irr_AfrIntN_C,Africa-North Interior,1975,-6
Africa_Western,water_td_elec_C,Africa-North Interior,1975,-6
Africa_Western,water_td_dom_C,Niger,1975,-6
Africa_Western,water_td_pri_W,Niger,1975,-6
Africa_Western,water_td_ind_C,Niger,1975,-6
Africa_Western,water_td_dom_W,Niger,1975,-6
Africa_Western,water_td_an_C,Niger,1975,-6
Africa_Western,water_td_elec_C,Niger,1975,-6
Africa_Western,water_td_elec_W,Niger,1975,-6
Africa_Western,water_td_an_W,Niger,1975,-6
Africa_Western,water_td_ind_W,Niger,1975,-6
Africa_Western,water_td_irr_NigerR_C,Niger,1975,-6
Africa_Western,water_td_pri_C,Niger,1975,-6
Africa_Western,water_td_irr_NigerR_W,Niger,1975,-6
Africa_Western,water_td_an_W,Lake Chad,1975,-6
Africa_Western,water_td_elec_W,Lake Chad,1975,-6
Africa_Western,water_td_an_C,Lake Chad,1975,-6
Africa_Western,water_td_irr_LChad_W,Lake Chad,1975,-6
Africa_Western,water_td_dom_W,Lake Chad,1975,-6
Africa_Western,water_td_irr_LChad_C,Lake Chad,1975,-6
Africa_Western,water_td_pri_C,Lake Chad,1975,-6
Africa_Western,water_td_ind_C,Lake Chad,1975,-6
Africa_Western,water_td_elec_C,Lake Chad,1975,-6
Africa_Western,water_td_ind_W,Lake Chad,1975,-6
Africa_Western,water_td_pri_W,Lake Chad,1975,-6
Africa_Western,water_td_dom_C,Lake Chad,1975,-6
Africa_Western,water_td_ind_C,Senegal,1975,-6
Africa_Western,water_td_dom_C,Senegal,1975,-6
Africa_Western,water_td_irr_SenegalR_C,Senegal,1975,-6
Africa_Western,water_td_an_W,Senegal,1975,-6
Africa_Western,water_td_ind_W,Senegal,1975,-6
Africa_Western,water_td_elec_W,Senegal,1975,-6
Africa_Western,water_td_irr_SenegalR_W,Senegal,1975,-6
Africa_Western,water_td_dom_W,Senegal,1975,-6
Africa_Western,water_td_pri_W,Senegal,1975,-6
Africa_Western,water_td_pri_C,Senegal,1975,-6
Africa_Western,water_td_an_C,Senegal,1975,-6
Africa_Western,water_td_elec_C,Senegal,1975,-6
Africa_Western,water_td_dom_C,Volta,1975,-6
Africa_Western,water_td_pri_C,Volta,1975,-6
Africa_Western,water_td_elec_C,Volta,1975,-6
Africa_Western,water_td_ind_W,Volta,1975,-6
Africa_Western,water_td_an_C,Volta,1975,-6
Africa_Western,water_td_irr_VoltaR_C,Volta,1975,-6
Africa_Western,water_td_pri_W,Volta,1975,-6
Africa_Western,water_td_an_W,Volta,1975,-6
Africa_Western,water_td_elec_W,Volta,1975,-6
Africa_Western,water_td_irr_VoltaR_W,Volta,1975,-6
Africa_Western,water_td_dom_W,Volta,1975,-6
Africa_Western,water_td_ind_C,Volta,1975,-6
Africa_Western,water_td_elec_W,Gulf of Guinea,1975,-6
Africa_Western,water_td_an_W,Gulf of Guinea,1975,-6
Africa_Western,water_td_an_C,Gulf of Guinea,1975,-6
Africa_Western,water_td_dom_C,Gulf of Guinea,1975,-6
Africa_Western,water_td_irr_GuineaGulf_W,Gulf of Guinea,1975,-6
Africa_Western,water_td_ind_W,Gulf of Guinea,1975,-6
Africa_Western,water_td_pri_W,Gulf of Guinea,1975,-6
Africa_Western,water_td_elec_C,Gulf of Guinea,1975,-6
Africa_Western,water_td_dom_W,Gulf of Guinea,1975,-6
Africa_Western,water_td_pri_C,Gulf of Guinea,1975,-6
Africa_Western,water_td_ind_C,Gulf of Guinea,1975,-6
Africa_Western,water_td_irr_GuineaGulf_C,Gulf of Guinea,1975,-6
Africa_Western,water_td_ind_C,Congo,1975,-6
Africa_Western,water_td_dom_C,Congo,1975,-6
Africa_Western,water_td_pri_W,Congo,1975,-6
Africa_Western,water_td_ind_W,Congo,1975,-6
Africa_Western,water_td_irr_CongoR_W,Congo,1975,-6
Africa_Western,water_td_pri_C,Congo,1975,-6
Africa_Western,water_td_irr_CongoR_C,Congo,1975,-6
Africa_Western,water_td_dom_W,Congo,1975,-6
Africa_Western,water_td_elec_W,Congo,1975,-6
Africa_Western,water_td_an_W,Congo,1975,-6
Africa_Western,water_td_elec_C,Congo,1975,-6
Africa_Western,water_td_an_C,Congo,1975,-6
Africa_Western,water_td_irr_ZambeziR_W,Zambezi,1975,-6
Africa_Western,water_td_irr_ZambeziR_C,Zambezi,1975,-6
Australia_NZ,water_td_ind_W,Australia-North Coast,1975,-6
Australia_NZ,water_td_pri_W,Australia-North Coast,1975,-6
Australia_NZ,water_td_ind_C,Australia-North Coast,1975,-6
Australia_NZ,water_td_an_W,Australia-North Coast,1975,-6
Australia_NZ,water_td_elec_W,Australia-North Coast,1975,-6
Australia_NZ,water_td_pri_C,Australia-North Coast,1975,-6
Australia_NZ,water_td_irr_AusCstN_W,Australia-North Coast,1975,-6
Australia_NZ,water_td_dom_C,Australia-North Coast,1975,-6
Australia_NZ,water_td_elec_C,Australia-North Coast,1975,-6
Australia_NZ,water_td_dom_W,Australia-North Coast,1975,-6
Australia_NZ,water_td_irr_AusCstN_C,Australia-North Coast,1975,-6
Australia_NZ,water_td_an_C,Australia-North Coast,1975,-6
Australia_NZ,water_td_dom_W,Australia-East Coast,1975,-6
Australia_NZ,water_td_dom_C,Australia-East Coast,1975,-6
Australia_NZ,water_td_irr_AusCstE_W,Australia-East Coast,1975,-6
Australia_NZ,water_td_ind_C,Australia-East Coast,1975,-6
Australia_NZ,water_td_an_C,Australia-East Coast,1975,-6
Australia_NZ,water_td_pri_W,Australia-East Coast,1975,-6
Australia_NZ,water_td_pri_C,Australia-East Coast,1975,-6
Australia_NZ,water_td_an_W,Australia-East Coast,1975,-6
Australia_NZ,water_td_ind_W,Australia-East Coast,1975,-6
Australia_NZ,water_td_irr_AusCstE_C,Australia-East Coast,1975,-6
Australia_NZ,water_td_elec_C,Australia-East Coast,1975,-6
Australia_NZ,water_td_elec_W,Australia-East Coast,1975,-6
Australia_NZ,water_td_pri_W,Australia-West Coast,1975,-6
Australia_NZ,water_td_ind_W,Australia-West Coast,1975,-6
Australia_NZ,water_td_irr_AusCstW_W,Australia-West Coast,1975,-6
Australia_NZ,water_td_an_C,Australia-West Coast,1975,-6
Australia_NZ,water_td_dom_W,Australia-West Coast,1975,-6
Australia_NZ,water_td_irr_AusCstW_C,Australia-West Coast,1975,-6
Australia_NZ,water_td_dom_C,Australia-West Coast,1975,-6
Australia_NZ,water_td_an_W,Australia-West Coast,1975,-6
Australia_NZ,water_td_pri_C,Australia-West Coast,1975,-6
Australia_NZ,water_td_elec_W,Australia-West Coast,1975,-6
Australia_NZ,water_td_ind_C,Australia-West Coast,1975,-6
Australia_NZ,water_td_elec_C,Australia-West Coast,1975,-6
Australia_NZ,water_td_irr_AusInt_W,Australia-Interior,1975,-6
Australia_NZ,water_td_dom_W,Australia-Interior,1975,-6
Australia_NZ,water_td_irr_AusInt_C,Australia-Interior,1975,-6
Australia_NZ,water_td_pri_W,Australia-Interior,1975,-6
Australia_NZ,water_td_ind_W,Australia-Interior,1975,-6
Australia_NZ,water_td_elec_C,Australia-Interior,1975,-6
Australia_NZ,water_td_an_W,Australia-Interior,1975,-6
Australia_NZ,water_td_dom_C,Australia-Interior,1975,-6
Australia_NZ,water_td_pri_C,Australia-Interior,1975,-6
Australia_NZ,water_td_ind_C,Australia-Interior,1975,-6
Australia_NZ,water_td_an_C,Australia-Interior,1975,-6
Australia_NZ,water_td_elec_W,Australia-Interior,1975,-6
Australia_NZ,water_td_ind_W,New Zealand,1975,-6
Australia_NZ,water_td_dom_W,New Zealand,1975,-6
Australia_NZ,water_td_pri_W,New Zealand,1975,-6
Australia_NZ,water_td_dom_C,New Zealand,1975,-6
Australia_NZ,water_td_ind_C,New Zealand,1975,-6
Australia_NZ,water_td_an_W,New Zealand,1975,-6
Australia_NZ,water_td_elec_C,New Zealand,1975,-6
Australia_NZ,water_td_pri_C,New Zealand,1975,-6
Australia_NZ,water_td_elec_W,New Zealand,1975,-6
Australia_NZ,water_td_an_C,New Zealand,1975,-6
Australia_NZ,water_td_irr_NewZealand_C,New Zealand,1975,-6
Australia_NZ,water_td_irr_NewZealand_W,New Zealand,1975,-6
Australia_NZ,water_td_elec_C,Australia-South Coast,1975,-6
Australia_NZ,water_td_ind_W,Australia-South Coast,1975,-6
Australia_NZ,water_td_an_C,Australia-South Coast,1975,-6
Australia_NZ,water_td_irr_AusCstS_C,Australia-South Coast,1975,-6
Australia_NZ,water_td_pri_C,Australia-South Coast,1975,-6
Australia_NZ,water_td_ind_C,Australia-South Coast,1975,-6
Australia_NZ,water_td_irr_AusCstS_W,Australia-South Coast,1975,-6
Australia_NZ,water_td_dom_W,Australia-South Coast,1975,-6
Australia_NZ,water_td_pri_W,Australia-South Coast,1975,-6
Australia_NZ,water_td_elec_W,Australia-South Coast,1975,-6
Australia_NZ,water_td_an_W,Australia-South Coast,1975,-6
Australia_NZ,water_td_dom_C,Australia-South Coast,1975,-6
Australia_NZ,water_td_dom_C,Murray-Darling,1975,-6
Australia_NZ,water_td_ind_W,Murray-Darling,1975,-6
Australia_NZ,water_td_dom_W,Murray-Darling,1975,-6
Australia_NZ,water_td_elec_C,Murray-Darling,1975,-6
Australia_NZ,water_td_elec_W,Murray-Darling,1975,-6
Australia_NZ,water_td_an_C,Murray-Darling,1975,-6
Australia_NZ,water_td_irr_MurrayDrlg_W,Murray-Darling,1975,-6
Australia_NZ,water_td_an_W,Murray-Darling,1975,-6
Australia_NZ,water_td_pri_W,Murray-Darling,1975,-6
Australia_NZ,water_td_ind_C,Murray-Darling,1975,-6
Australia_NZ,water_td_irr_MurrayDrlg_C,Murray-Darling,1975,-6
Australia_NZ,water_td_pri_C,Murray-Darling,1975,-6
Australia_NZ,water_td_ind_C,Tasmania,1975,-6
Australia_NZ,water_td_elec_C,Tasmania,1975,-6
Australia_NZ,water_td_an_W,Tasmania,1975,-6
Australia_NZ,water_td_pri_C,Tasmania,1975,-6
Australia_NZ,water_td_elec_W,Tasmania,1975,-6
Australia_NZ,water_td_irr_Tasmania_C,Tasmania,1975,-6
Australia_NZ,water_td_irr_Tasmania_W,Tasmania,1975,-6
Australia_NZ,water_td_an_C,Tasmania,1975,-6
Australia_NZ,water_td_pri_W,Tasmania,1975,-6
Australia_NZ,water_td_dom_W,Tasmania,1975,-6
Australia_NZ,water_td_ind_W,Tasmania,1975,-6
Australia_NZ,water_td_dom_C,Tasmania,1975,-6
Brazil,water_td_an_C,Orinoco,1975,-6
Brazil,water_td_ind_C,Orinoco,1975,-6
Brazil,water_td_elec_C,Orinoco,1975,-6
Brazil,water_td_ind_W,Orinoco,1975,-6
Brazil,water_td_pri_W,Orinoco,1975,-6
Brazil,water_td_irr_OrinocoR_C,Orinoco,1975,-6
Brazil,water_td_irr_OrinocoR_W,Orinoco,1975,-6
Brazil,water_td_an_W,Orinoco,1975,-6
Brazil,water_td_dom_C,Orinoco,1975,-6
Brazil,water_td_pri_C,Orinoco,1975,-6
Brazil,water_td_elec_W,Orinoco,1975,-6
